Epochs,Train losses,Validation losses,Train DICE,Validation DICE
53,0.08457402022821554,0.24927643537521343,0.981685620972088,0.8115743279457088
54,0.08340011595615311,0.24919573111193505,0.9815133435385563,0.8041309509958535
55,0.08241284941988324,0.26349448433944145,0.9799274636166432,0.8017539075442719
56,0.0805457421179328,0.2667877384594507,0.9809007759605132,0.8190875904900683
57,0.08174397365323127,0.24517059624195087,0.9814656295946662,0.828079761777605
58,0.08410491491002689,0.2683380178042819,0.9725682786532808,0.8210940820830205
59,0.0837125771279845,0.4290343161140167,0.9678549464259825,0.8174561245100835
60,0.08334941512772008,0.47736471039908246,0.9680819881813862,0.8093514323234554
61,0.07931583837739051,0.3835836866072244,0.9767875024250571,0.8082813382148739
62,0.07694026609616611,0.2529205939599444,0.9771316954067771,0.8159819245338436
63,0.07274642517524095,0.2500508759702954,0.9806614794901434,0.8334605949265613
64,0.07173314754452015,0.23823528162070667,0.9821452626160208,0.8352020178522378
65,0.07036429718136783,0.23763322234153733,0.9828895330429073,0.8325753961290627
66,0.06996201521583961,0.2508129635027475,0.9828775840146196,0.8281246083123339
67,0.06839243713766331,0.2589909357683998,0.9838766689811429,0.8223481093134195
68,0.06618564897882082,0.2522594528538839,0.9855785944632116,0.8229308247566218
69,0.06444387611533911,0.24149697295257008,0.9851660753999432,0.8276640432221545
70,0.06235852951982186,0.24135480012212465,0.9877935626677099,0.8317197237695961
71,0.06095528629209308,0.240541870679174,0.9888610043695989,0.8242789660181314
72,0.060013237994696336,0.23938410111836012,0.988805311918258,0.8126944814409524
73,0.05835965068212567,0.24127047870840332,0.9886698995317726,0.8107232417379102
74,0.06084859424403723,0.2418870542730602,0.982884846414838,0.8216895103454586
75,0.06078433061816852,0.25002542308398634,0.9815519954477032,0.839606324263981
76,0.058838935861630026,0.2545048249619346,0.9853062480688091,0.828028559684753
77,0.05658691975155041,0.252254374538149,0.990121915510722,0.8146145684378484
78,0.056273807691676225,0.2507785128695623,0.9884279276643476,0.8114918487412585
79,0.054989185663206167,0.25318247803619914,0.9884858574186047,0.8194179807390483
80,0.05294691185866074,0.25265880823135356,0.9907557240554259,0.8193577936717438
81,0.05170449838042249,0.24920958365712834,0.9917269625834052,0.8234214425086971
82,0.05021424684673541,0.25077855118683395,0.9924701562949584,0.8296832067625859
83,0.048952350313109946,0.2548944524356296,0.9914831889527179,0.8422755054065155
84,0.061789721516626143,0.259401664989335,0.9822007068565909,0.8128493138722006
85,0.07312650100461064,0.3657968061310903,0.9642251904521665,0.8011042952537533
86,0.07265838983335657,0.36744209272520856,0.9598284542560573,0.8076297913278848
87,0.06188829237861285,0.4804948031902311,0.969388109019824,0.847856599943978
88,0.07089860085397953,0.5669453365462165,0.9427075675555634,0.8508527602468214
89,0.07127664624048123,0.6619580175195419,0.936058361615453,0.8442429780960079
90,0.06881145904106745,0.3992112534386768,0.9454596221446986,0.8317358493804928
91,0.06404311478670147,0.6094251981803347,0.9684186526707236,0.8222231268882747
92,0.06609550395182195,0.7355004591601233,0.9587809077330994,0.8312279020036966
93,0.0577029350878936,0.6607511775834218,0.971720180341175,0.7844153710774009
94,0.05668870364981027,0.2833855041435784,0.9702103917087823,0.7706989356449668
95,0.057918525806495036,0.30015160569122845,0.9673551397664202,0.7879610589572358
96,0.051550448419792255,0.3005785469497952,0.9823320584637774,0.8103175367627822
97,0.05223515278526708,0.26120867601462755,0.9484444286142072,0.7919681668281551
98,0.08595797879887469,0.2240173173802238,0.9098646530083243,0.7792437042508803
99,0.09818972958517916,0.2655153644936424,0.9117213589804509,0.7901287811143054
100,0.08071074789123865,0.44270551332405617,0.9613918193749015,0.781303010668073
101,0.05043444417949221,0.48330125382968336,0.9795250028371806,0.796911627905709
102,0.07124860621988761,0.40788131441388786,0.929095944336482,0.8141538807323998
103,0.07331586756876526,0.399431708880833,0.9172645275081902,0.8263504896845132
104,0.06703214725213383,0.42166243025234745,0.9333647051027838,0.820878205980573
105,0.04786031493651011,0.32604126078741874,0.9827271078314097,0.8078059945787699
106,0.04984467428709773,0.21107639414923512,0.9753204826797753,0.8146054897989542
107,0.04575224755597958,0.27768766965184877,0.98045089159693,0.7488997595650805
108,0.04317570129143332,0.2844954311847685,0.9837086072989868,0.732931520257677
109,0.04165762814560102,0.26788095576422544,0.9853259989193504,0.7575067911829263
110,0.0438392329961061,0.2580473857266561,0.9828120470046993,0.783146568707057
111,0.04410162107752897,0.28014139107295427,0.9810449604477196,0.7679775987352639
112,0.046839889298592216,0.2807264387607573,0.9787659926073886,0.7757695777075628
