Epochs,Train losses,Validation losses,Train DICE,Validation DICE
71,0.29527906158140715,0.45647070237568427,0.569723361198391,0.5550138652324673
72,0.3091423292245182,0.44568900976862197,0.5976091076220782,0.6270858628409246
73,0.2872949222368852,0.5012941334928782,0.6152975561363354,0.523302466528756
74,0.296973824820348,0.5301837648664199,0.6049985589193444,0.5376085530434334
75,0.292856661656073,0.5675614339964727,0.5311341250581398,0.3827861862523213
76,0.3383000053465364,0.5218223299298965,0.3792593585061173,0.31804238323654427
77,0.356335525108235,0.47812973005431014,0.32805763435150875,0.3050163539392605
78,0.34683782703110133,0.4996772417000359,0.3748193572674477,0.3322734562414031
79,0.3056859082409312,0.5388067475387026,0.32541365533002764,0.2519867963024546
80,0.31709860286542335,0.506338778563908,0.29597448222339134,0.30239165510450067
81,0.33454159774950554,0.42454709495816884,0.4098265846392936,0.46423721888235614
82,0.2978088387421198,0.4372302140508377,0.5847064967134167,0.4865747656141006
83,0.2880381051983151,0.4632222379956924,0.5259241955620899,0.5384069732257295
84,0.3116890873227799,0.5130726873874661,0.5208683166120731,0.4877851154123031
85,0.33046636049236555,0.5045372911861962,0.4848506418722014,0.4735156365803307
86,0.38492067945854985,0.47329517602920507,0.5337200566061903,0.5258564480713432
87,0.43293291138751144,0.4300758429935998,0.5511618939893583,0.6086318079914363
88,0.4313499154789105,0.47377436075891743,0.5366039590111799,0.40746049540383456
89,0.3497272287096294,0.4870759257248468,0.43024749734571976,0.23275057886328
90,0.31805450107370087,0.4811762801238466,0.35109970324805784,0.24353724122047402
91,0.32062610707112704,0.43384992054530525,0.4120622918009756,0.38063473829201266
92,0.30685444431645514,0.44875650576182746,0.4642155246010846,0.43988865613937356
93,0.27885964119008594,0.4826800508158545,0.5192122582878382,0.4510781884193418
94,0.2443400848124707,0.4883622331278662,0.5725558705361824,0.49462789893150305
95,0.2763036184012888,0.47158430133547075,0.5538984546703949,0.5967454782554079
96,0.2908719890883989,0.49304848824228537,0.5670148352393878,0.5629873675959448
97,0.3053855524531431,0.5094814590045381,0.4517254923204223,0.42893596546990503
98,0.2936096153088976,0.4777450289045059,0.4264888229081405,0.3520342350006101
99,0.2889719240367411,0.4324847229889459,0.3656854178889166,0.4066926019532338
100,0.31200721849288243,0.4525487967899865,0.40030216807181007,0.4115994385310579
101,0.33157276734709723,0.4749529216970714,0.4258562750584181,0.4633857888834814
102,0.32055749286498325,0.46900616032736614,0.4884665660478386,0.5144437117235998
103,0.2854666160685674,0.4855773627758024,0.4724446517880651,0.48813191481998963
104,0.2757395883756023,0.48508962392806976,0.4206851305157342,0.4443626838071003
105,0.26076473976884557,0.5017949811049868,0.45098165633556003,0.4304543682507104
106,0.24387512760502938,0.47833772216524373,0.5165410272560877,0.4840061042990001
107,0.25021235506449413,0.4508665536131175,0.5675357499292916,0.5664919580732071
108,0.2388139455446174,0.44169634750911146,0.6349469657455169,0.5594618039471759
109,0.22869671317083481,0.4258929269654408,0.5316142052412031,0.5094436407089231
110,0.20416694006749547,0.592374058280672,0.5171702186976157,0.5468026944569176
111,0.2039173152829918,0.6389515187059127,0.6080801208104403,0.6313391736575533
112,0.22113746915544769,0.5887989827564782,0.7103571566087855,0.5805059143475121
113,0.2702957002179962,0.3780540457793642,0.6473897135683465,0.5546740531921384
114,0.2621746849800858,0.4365770374025615,0.6409050915922434,0.5395348378590172
115,0.22714120735015178,0.5022622057369774,0.6562495016359854,0.5767772419112066
116,0.19909068782414693,0.531629806756973,0.5881198773426666,0.6037078329495018
117,0.1957435273698396,0.4866989408220561,0.5903138372248834,0.655469283035823
118,0.19940962408270138,0.47277489559991,0.6836762374000886,0.6872449449130464
