Epochs,Train losses,Validation losses,Train DICE,Validation DICE
89,0.0831356793642044,0.6093891859054565,0.8966950476169586,0.8485408425331116
90,0.055682139471173286,0.509948194026947,0.979729562997818,0.8238494396209717
91,0.07167199440300465,0.28994250297546387,0.9535950273275375,0.8281824588775635
92,0.064670673571527,1.1248947381973267,0.9607708603143692,0.8186142444610596
93,0.05724720191210508,0.4630294144153595,0.9707941859960556,0.8217446804046631
94,0.05534758325666189,0.29550430178642273,0.9764182418584824,0.7170143127441406
95,0.05960093438625336,0.3067232668399811,0.9595929980278015,0.819372296333313
96,0.05498996749520302,0.3224761486053467,0.9746933430433273,0.8174471855163574
97,0.04612549487501383,0.24522216618061066,0.9855358451604843,0.7663319706916809
98,0.07774605136364698,0.23289255797863007,0.8668187260627747,0.8042988777160645
99,0.12331082951277494,0.2569092810153961,0.9259734004735947,0.770531177520752
100,0.06047320179641247,0.3922387659549713,0.9682288020849228,0.7965224981307983
101,0.05996603984385729,0.61344313621521,0.9650876820087433,0.7851277589797974
102,0.056417510844767094,0.30630579590797424,0.9678175896406174,0.8167625665664673
103,0.09565773140639067,0.37493211030960083,0.8592506647109985,0.8343640565872192
104,0.05048737209290266,0.5383797287940979,0.9739715754985809,0.8113040328025818
105,0.054362181574106216,0.22987765073776245,0.9697365909814835,0.8144459128379822
106,0.047715531662106514,0.2443566918373108,0.9780488014221191,0.798954427242279
107,0.04683590494096279,0.25483888387680054,0.9788552671670914,0.7974600195884705
108,0.043171786703169346,0.3226163983345032,0.9839334338903427,0.6599974036216736
109,0.040814331732690334,0.2424122393131256,0.9864451289176941,0.8031376600265503
110,0.04380902461707592,0.2536940276622772,0.9821751564741135,0.7925538420677185
111,0.04636289179325104,0.29879435896873474,0.9799648374319077,0.7262791395187378
112,0.04233052860945463,0.2692566514015198,0.9812251031398773,0.8120982646942139
113,0.05194802209734917,0.2742422819137573,0.9747654497623444,0.7713139057159424
114,0.0428422512486577,0.28909844160079956,0.978084996342659,0.7490634322166443
115,0.04313508979976177,0.2615501880645752,0.9764890074729919,0.822594404220581
116,0.03940909169614315,0.28890693187713623,0.985361784696579,0.8233861923217773
117,0.04203885514289141,0.25076818466186523,0.9847105741500854,0.8155694603919983
118,0.03770478628575802,0.24188393354415894,0.985467940568924,0.8140382170677185
119,0.03980064298957586,0.2494044303894043,0.9791024625301361,0.811994731426239
120,0.034397831186652184,0.24937595427036285,0.9892164617776871,0.8263605833053589
121,0.037752751260995865,0.2351415455341339,0.9826922416687012,0.8312559723854065
122,0.034038123209029436,0.23680531978607178,0.9889357388019562,0.8242472410202026
123,0.03571561677381396,0.24681460857391357,0.9885453134775162,0.8133531808853149
124,0.030852751340717077,0.26848313212394714,0.9913294464349747,0.7976798415184021
125,0.03176921233534813,0.28527724742889404,0.989149734377861,0.8021969199180603
126,0.033790974877774715,0.2926191985607147,0.9866389185190201,0.8058308959007263
127,0.03910739300772548,0.300653874874115,0.9666125029325485,0.8166990876197815
128,0.03409701120108366,0.304399698972702,0.9866582751274109,0.8083548545837402
129,0.03036815393716097,0.29509687423706055,0.991062805056572,0.7841052412986755
130,0.03072699811309576,0.28250613808631897,0.9897915869951248,0.8026288747787476
131,0.030120383016765118,0.2934150695800781,0.9910750538110733,0.8185341954231262
132,0.030650572385638952,0.2821185886859894,0.9898170977830887,0.8169523477554321
133,0.02764926850795746,0.27188971638679504,0.9924639761447906,0.8140453696250916
134,0.06264249328523874,0.39456674456596375,0.9757419228553772,0.655372679233551
135,0.0429102573543787,0.4392852187156677,0.9673498123884201,0.8404138088226318
136,0.04122294299304485,0.68643718957901,0.9741049408912659,0.8130992650985718
137,0.040713139809668064,0.3208938539028168,0.9747753292322159,0.8315901756286621
138,0.03562141675502062,0.31518304347991943,0.9811511784791946,0.816847562789917
139,0.05873235408216715,0.2772289514541626,0.966556504368782,0.8102125525474548
140,0.046756519470363855,0.34091493487358093,0.9605953842401505,0.8194751143455505
141,0.039683508686721325,0.6638430953025818,0.9743930697441101,0.8199659585952759
142,0.04086889885365963,0.42986929416656494,0.9693012684583664,0.8597418069839478
143,0.03634067438542843,0.25876477360725403,0.9783943742513657,0.8572443723678589
144,0.031671217642724514,0.2477874904870987,0.9845663756132126,0.7836317420005798
145,0.02969065774232149,0.27476954460144043,0.9876745343208313,0.7377526760101318
146,0.027260721661150455,0.2582649290561676,0.9901532083749771,0.7550371289253235
147,0.026586807798594236,0.2312321662902832,0.990430012345314,0.7877739071846008
148,0.027320933528244495,0.2219541072845459,0.9894421249628067,0.8101688027381897
149,0.025703591760247946,0.2235843390226364,0.990752786397934,0.8314922451972961
150,0.02606173697859049,0.23824961483478546,0.9899471998214722,0.843711256980896
151,0.154143997002393,0.315375417470932,0.9319198280572891,0.7369747757911682
152,0.060379075817763805,0.46160614490509033,0.9538421332836151,0.8433557748794556
153,0.04718293622136116,0.7557539343833923,0.961355984210968,0.8395302295684814
154,0.05258019641041756,0.4394141137599945,0.9601423144340515,0.8407246470451355
155,0.03549721231684089,0.46329641342163086,0.979515478014946,0.8350085020065308
156,0.036244326271116734,0.24558837711811066,0.9778714627027512,0.7784980535507202
157,0.03483024798333645,0.24879558384418488,0.9785532206296921,0.7927030920982361
158,0.026903055142611265,0.2632255554199219,0.9885954409837723,0.7322519421577454
159,0.03463644115254283,0.27978453040122986,0.9638113081455231,0.7987140417098999
160,0.02691280748695135,0.42633283138275146,0.9885790795087814,0.8363364934921265
161,0.028179792687296867,0.29015058279037476,0.9869878739118576,0.805337131023407
162,0.0335409389808774,0.28782063722610474,0.9612749218940735,0.8175780773162842
163,0.03306580986827612,0.30019229650497437,0.9825742393732071,0.7919447422027588
164,0.029412719421088696,0.3091616630554199,0.9831636399030685,0.7373073697090149
165,0.029083885718137026,0.2778564691543579,0.9825405180454254,0.8019709587097168
166,0.026062780059874058,0.30792436003685,0.9867396354675293,0.826884925365448
167,0.028888652566820383,0.3386041224002838,0.9774283021688461,0.8245477080345154
168,0.03943120967596769,0.29536694288253784,0.9784947484731674,0.7639538645744324
169,0.0276622143574059,0.33441245555877686,0.9825173765420914,0.7251589298248291
170,0.02802414260804653,0.4351634383201599,0.9814997613430023,0.797876238822937
171,0.027155570220202208,0.4973888695240021,0.9850879460573196,0.818401575088501
