Epochs,Train losses,Validation losses,Train DICE,Validation DICE
40,0.08453069776296615,0.2578580975532532,0.977866530418396,0.7876747250556946
41,0.08135704696178436,0.26408645510673523,0.9793736934661865,0.7885813117027283
42,0.07646895051002503,0.2950490713119507,0.9843514204025269,0.7582464814186096
43,0.08786326348781585,0.27936726808547974,0.9399171590805053,0.7726447582244873
44,0.07869139164686204,0.25850534439086914,0.9790817499160767,0.8236039876937866
45,0.08738040626049041,0.22457440197467804,0.9621626973152161,0.8453630805015564
46,0.08085483610630036,0.20839136838912964,0.9681028008460999,0.8484033346176147
47,0.07420345693826676,0.2490832805633545,0.9796551108360291,0.8269684314727783
48,0.07284537553787232,0.25804707407951355,0.975846779346466,0.8319022059440613
49,0.0699874296784401,0.2675585448741913,0.9784885764122009,0.8166475892066956
50,0.06611999869346619,0.2843146026134491,0.9832508802413941,0.7805331349372864
51,0.07193810790777207,0.28527510166168213,0.9636452794075012,0.7786245346069336
52,0.0625069797039032,0.2971518635749817,0.9856113433837891,0.7623313069343567
53,0.06693321019411087,0.2806571125984192,0.976505696773529,0.7714450359344482
54,0.059644566476345064,0.27604907751083374,0.9850152254104614,0.7848893404006958
55,0.05856332182884216,0.29273080825805664,0.9869428038597107,0.7611651420593262
56,0.05901242196559906,0.28689467906951904,0.9861191034317016,0.7655205130577087
57,0.055491648614406586,0.2986229658126831,0.9888400673866272,0.7481949329376221
58,0.05245515555143356,0.30762481689453125,0.9906290173530579,0.7299512624740601
59,0.05396675318479538,0.29037946462631226,0.9852147698402405,0.7653130888938904
60,0.05108153596520424,0.2818228602409363,0.991060471534729,0.782801628112793
61,0.05183038786053658,0.29384708404541016,0.9887478470802307,0.7699342966079712
62,0.049444136768579484,0.29144126176834106,0.9897164583206177,0.7778304219245911
63,0.04896670803427696,0.2896674871444702,0.9907361388206481,0.7848175168037415
64,0.04699320420622825,0.29726338386535645,0.9912349104881286,0.7770629525184631
65,0.04550345540046692,0.2933073043823242,0.990604567527771,0.7807309031486511
66,0.046194636076688764,0.282366007566452,0.9888397932052613,0.7926266193389893
67,0.04588462933897972,0.2837042808532715,0.990810227394104,0.7965654730796814
68,0.04421063959598541,0.2863639295101166,0.9898260831832886,0.7936059832572937
69,0.04378057569265366,0.32289376854896545,0.9886948704719544,0.750187337398529
70,0.044020920246839526,0.3095669746398926,0.9886011838912964,0.7625065445899963
71,0.04191332310438156,0.3211117684841156,0.990561020374298,0.759976327419281
72,0.04108084440231323,0.3131444454193115,0.9906805634498597,0.7724511623382568
